,Title,Artist
1994,Keep Me Crazy,Chris Wallace
1995,Pumpin Blood,NONONO
1996,Turn Down For What,DJ Snake & Lil Jon
1997,Mmm Yeah,Austin Mahone Featuring Pitbull
1998,Ain't It Fun,Paramore
1999,XO,Beyonce
2000,All Of Me,John Legend
2001,Talk Dirty,Jason Derulo Featuring 2 Chainz
2002,Happy,Pharrell Williams
2003,Dark Horse,Katy Perry Featuring Juicy J
2004,Not A Bad Thing,Justin Timberlake
2005,Best Day Of My Life,American Authors
2006,Neon Lights,Demi Lovato
2007,Pompeii,Bastille
2008,Team,Lorde
2009,Hey Brother,Avicii
2010,The Man,Aloe Blacc
2011,Animals,Martin Garrix
2012,Ain't It Fun,Paramore
2013,La La La,Naughty Boy Featuring Sam Smith
2014,Counting Stars,OneRepublic
2015,Me And My Broken Heart,Rixton
2016,Red Lights,Tiesto
2017,Wild Wild Love,Pitbull Featuring G.R.L.
2018,Sing,Ed Sheeran
2019,Turn Down For What,DJ Snake & Lil Jon
2020,Classic,MKTO
2021,Mmm Yeah,Austin Mahone Featuring Pitbull
2022,She Looks So Perfect,5 Seconds Of Summer
2023,#SELFIE,The Chainsmokers
2024,Summer,Calvin Harris
2025,Am I Wrong,Nico & Vinz
2026,Fancy,Iggy Azalea Featuring Charli XCX
2027,Sleeping With A Friend,Neon Trees
2028,Latch,Disclosure Featuring Sam Smith
2029,Headlights,Eminem Featuring Nate Ruess
2030,John Doe,B.o.B Featuring Priscilla
2031,Show Me,Kid Ink Featuring Chris Brown
2032,Birthday,Katy Perry
2033,G.U.Y.,Lady Gaga
2034,Don't Say Goodnight,Hot Chelle Rae
2035,The Big Bang,Katy Tiz
2036,Take Me Home,Cash Cash Featuring Bebe Rexha
2037,Drunk In Love,Beyonce Featuring Jay Z
2038,Young Girls,Bruno Mars
2039,Empire,Shakira
2040,Not A Bad Thing,Justin Timberlake
2041,All Of Me,John Legend
2042,Ain't It Fun,Paramore
2043,Fancy,Iggy Azalea Featuring Charli XCX
2044,Talk Dirty,Jason Derulo Featuring 2 Chainz
2045,Sing,Ed Sheeran
2046,Turn Down For What,DJ Snake & Lil Jon
2047,Me And My Broken Heart,Rixton
2048,Best Day Of My Life,American Authors
2049,Summer,Calvin Harris
2050,Problem,Ariana Grande Featuring Iggy Azalea
2051,Birthday,Katy Perry
2052,Dark Horse,Katy Perry Featuring Juicy J
2053,La La La,Naughty Boy Featuring Sam Smith
2054,Am I Wrong,Nico & Vinz
2055,Happy,Pharrell Williams
2056,Classic,MKTO
2057,Wild Wild Love,Pitbull Featuring G.R.L.
2058,She Looks So Perfect,5 Seconds Of Summer
2059,Red Lights,Tiesto
2060,Latch,Disclosure Featuring Sam Smith
2061,Rude,MAGIC!
2062,Sleeping With A Friend,Neon Trees
2063,Stay With Me,Sam Smith
2064,You & I,One Direction
2065,Come With Me Now,KONGOS
2066,Wiggle,Jason Derulo Featuring Snoop Dogg
2067,The Big Bang,Katy Tiz
2068,Empire,Shakira
2069,Love Runs Out,OneRepublic
2070,Ten Feet Tall,Afrojack Featuring Wrabel
2071,Animals,Martin Garrix
2072,Human,Christina Perri
2073,Tennis Court,Lorde
2074,I'm Ready,AJR
2075,First Love,Jennifer Lopez
2076,Love Never Felt So Good,Michael Jackson & Justin Timberlake
2077,Chandelier,Sia
2078,The Man,Aloe Blacc
2079,Na Na,Trey Songz
2080,Fancy,Iggy Azalea Featuring Charli XCX
2081,Problem,Ariana Grande Featuring Iggy Azalea
2082,Summer,Calvin Harris
2083,Am I Wrong,Nico & Vinz
2084,Ain't It Fun,Paramore
2085,Rude,MAGIC!
2086,Turn Down For What,DJ Snake & Lil Jon
2087,Birthday,Katy Perry
2088,Me And My Broken Heart,Rixton
2089,All Of Me,John Legend
2090,Latch,Disclosure Featuring Sam Smith
2091,Classic,MKTO
2092,Not A Bad Thing,Justin Timberlake
2093,Stay With Me,Sam Smith
2094,Sing,Ed Sheeran
2095,Wiggle,Jason Derulo Featuring Snoop Dogg
2096,Love Runs Out,OneRepublic
2097,Maps,Maroon 5
2098,Come Get It Bae,Pharrell Williams
2099,Come With Me Now,KONGOS
2100,Really Don't Care,Demi Lovato Featuring Cher Lloyd
2101,First Love,Jennifer Lopez
2102,Tennis Court,Lorde
2103,You & I,One Direction
2104,Ten Feet Tall,Afrojack Featuring Wrabel
2105,The Big Bang,Katy Tiz
2106,Chandelier,Sia
2107,Na Na,Trey Songz
2108,Love Never Felt So Good,Michael Jackson & Justin Timberlake
2109,Sleeping With A Friend,Neon Trees
2110,Shower,Becky G
2111,Wasted,Tiesto Featuring Matthew Koma
2112,I'm Ready,AJR
2113,Empire,Shakira
2114,Boom Clap,Charli XCX
2115,She Looks So Perfect,5 Seconds Of Summer
2116,Forever,HAIM
2117,Bailando,Enrique Iglesias Featuring Descemer Bueno & Gente de Zona
2118,I Will Never Let You Down,Rita Ora
2119,Loyal,Chris Brown Featuring Lil Wayne & French Montana Or Too $hort Or Tyga
2120,Am I Wrong,Nico & Vinz
2121,Rude,MAGIC!
2122,Problem,Ariana Grande Featuring Iggy Azalea
2123,Summer,Calvin Harris
2124,Stay With Me,Sam Smith
2125,Latch,Disclosure Featuring Sam Smith
2126,Fancy,Iggy Azalea Featuring Charli XCX
2127,Maps,Maroon 5
2128,Love Runs Out,OneRepublic
2129,Really Don't Care,Demi Lovato Featuring Cher Lloyd
2130,Classic,MKTO
2131,Boom Clap,Charli XCX
2132,Ain't It Fun,Paramore
2133,Come Get It Bae,Pharrell Williams
2134,All Of Me,John Legend
2135,Come With Me Now,KONGOS
2136,Chandelier,Sia
2137,Wiggle,Jason Derulo Featuring Snoop Dogg
2138,Rather Be,Clean Bandit Featuring Jess Glynne
2139,Break Free,Ariana Grande Featuring Zedd
2140,Shower,Becky G
2141,Wasted,Tiesto Featuring Matthew Koma
2142,Ten Feet Tall,Afrojack Featuring Wrabel
2143,Black Widow,Iggy Azalea Featuring Rita Ora
2144,Bailando,Enrique Iglesias Featuring Descemer Bueno & Gente de Zona
2145,Tennis Court,Lorde
2146,Me And My Broken Heart,Rixton
2147,Birthday,Katy Perry
2148,I Will Never Let You Down,Rita Ora
2149,I'm Ready,AJR
2150,Na Na,Trey Songz
2151,Sing,Ed Sheeran
2152,Hideaway,Kiesza
2153,First Love,Jennifer Lopez
2154,This Is How We Roll,Florida Georgia Line Featuring Luke Bryan
2155,We Are Done,The Madden Brothers
2156,Cool Kids,Echosmith
2157,2 On,Tinashe Featuring ScHoolboy Q
2158,Girls Chase Boys,Ingrid Michaelson
2159,Habits (Stay High),Tove Lo
2160,Stay With Me,Sam Smith
2161,Rude,MAGIC!
2162,Boom Clap,Charli XCX
2163,Maps,Maroon 5
2164,Am I Wrong,Nico & Vinz
2165,Latch,Disclosure Featuring Sam Smith
2166,Really Don't Care,Demi Lovato Featuring Cher Lloyd
2167,Rather Be,Clean Bandit Featuring Jess Glynne
2168,Break Free,Ariana Grande Featuring Zedd
2169,All About That Bass,Meghan Trainor
2170,Chandelier,Sia
2171,Shake It Off,Taylor Swift
2172,Problem,Ariana Grande Featuring Iggy Azalea
2173,Black Widow,Iggy Azalea Featuring Rita Ora
2174,Bailando,Enrique Iglesias Featuring Descemer Bueno & Gente de Zona
2175,Bang Bang,"Jessie J, Ariana Grande & Nicki Minaj"
2176,Hideaway,Kiesza
2177,Love Runs Out,OneRepublic
2178,Shower,Becky G
2179,Cool Kids,Echosmith
2180,Amnesia,5 Seconds Of Summer
2181,Don't Tell 'Em,Jeremih Featuring YG
2182,This Is How We Do,Katy Perry
2183,Don't,Ed Sheeran
2184,Habits (Stay High),Tove Lo
2185,I Will Never Let You Down,Rita Ora
2186,Girls Chase Boys,Ingrid Michaelson
2187,A Sky Full Of Stars,Coldplay
2188,2 On,Tinashe Featuring ScHoolboy Q
2189,This Is How We Roll,Florida Georgia Line Featuring Luke Bryan
2190,Fireball,Pitbull Featuring John Ryan
2191,Anaconda,Nicki Minaj
2192,Delirious (Boneless),"Steve Aoki, Chris Lake & Tujamo Featuring Kid Ink"
2193,We Are Done,The Madden Brothers
2194,Girls,The 1975
2195,Come Get It Bae,Pharrell Williams
2196,Bo$$,Fifth Harmony
2197,First Flight Home,Jake Miller
2198,Sing,Ed Sheeran
2199,Waves,Mr. Probz
2200,All About That Bass,Meghan Trainor
2201,Boom Clap,Charli XCX
2202,Shake It Off,Taylor Swift
2203,Maps,Maroon 5
2204,Break Free,Ariana Grande Featuring Zedd
2205,Black Widow,Iggy Azalea Featuring Rita Ora
2206,Rather Be,Clean Bandit Featuring Jess Glynne
2207,Bang Bang,"Jessie J, Ariana Grande & Nicki Minaj"
2208,Stay With Me,Sam Smith
2209,Bailando,Enrique Iglesias Featuring Descemer Bueno & Gente de Zona
2210,Don't Tell 'Em,Jeremih Featuring YG
2211,Rude,MAGIC!
2212,Cool Kids,Echosmith
2213,Habits (Stay High),Tove Lo
2214,Am I Wrong,Nico & Vinz
2215,Don't,Ed Sheeran
2216,Chandelier,Sia
2217,This Is How We Do,Katy Perry
2218,A Sky Full Of Stars,Coldplay
2219,Amnesia,5 Seconds Of Summer
2220,Fireball,Pitbull Featuring John Ryan
2221,2 On,Tinashe Featuring ScHoolboy Q
2222,Waves,Mr. Probz
2223,Trumpets,Jason Derulo
2224,Girls Chase Boys,Ingrid Michaelson
2225,Anaconda,Nicki Minaj
2226,Hideaway,Kiesza
2227,Blame,Calvin Harris Featuring John Newman
2228,Jealous,Nick Jonas
2229,Really Don't Care,Demi Lovato Featuring Cher Lloyd
2230,Girls,The 1975
2231,First Flight Home,Jake Miller
2232,American Dream,MKTO
2233,Secrets,Mary Lambert
2234,Love Runs Out,OneRepublic
2235,Undressed,Kim Cesarion
2236,Wait On Me,Rixton
2237,Bend Ova,Lil Jon Featuring Tyga
2238,V. 3005,Childish Gambino
2239,Heroes (We Could Be),Alesso Featuring Tove Lo
2240,Black Widow,Iggy Azalea Featuring Rita Ora
2241,Shake It Off,Taylor Swift
2242,All About That Bass,Meghan Trainor
2243,Bang Bang,"Jessie J, Ariana Grande & Nicki Minaj"
2244,Don't Tell 'Em,Jeremih Featuring YG
2245,Habits (Stay High),Tove Lo
2246,Don't,Ed Sheeran
2247,Break Free,Ariana Grande Featuring Zedd
2248,Cool Kids,Echosmith
2249,Blame,Calvin Harris Featuring John Newman
2250,Animals,Maroon 5
2251,Boom Clap,Charli XCX
2252,Jealous,Nick Jonas
2253,Rather Be,Clean Bandit Featuring Jess Glynne
2254,Trumpets,Jason Derulo
2255,Waves,Mr. Probz
2256,Amnesia,5 Seconds Of Summer
2257,A Sky Full Of Stars,Coldplay
2258,Fireball,Pitbull Featuring John Ryan
2259,Maps,Maroon 5
2260,I'm Not The Only One,Sam Smith
2261,Steal My Girl,One Direction
2262,Anaconda,Nicki Minaj
2263,In Your Arms,Nico & Vinz
2264,Bailando,Enrique Iglesias Featuring Descemer Bueno & Gente de Zona
2265,L.A.LOVE (la la),Fergie
2266,Heroes (We Could Be),Alesso Featuring Tove Lo
2267,Love Me Harder,Ariana Grande & The Weeknd
2268,Secrets,Mary Lambert
2269,2 On,Tinashe Featuring ScHoolboy Q
2270,i,Kendrick Lamar
2271,Centuries,Fall Out Boy
2272,Undressed,Kim Cesarion
2273,Dangerous,David Guetta Featuring Sam Martin
2274,Wait On Me,Rixton
2275,Break The Rules,Charli XCX
2276,I Can't Stop Drinking About You,Bebe Rexha
2277,All About You,Hilary Duff
2278,Take Me To Church,Hozier
2279,First Flight Home,Jake Miller
2280,Animals,Maroon 5
2281,Habits (Stay High),Tove Lo
2282,Don't,Ed Sheeran
2283,Blame,Calvin Harris Featuring John Newman
2284,Waves,Mr. Probz
2285,Shake It Off,Taylor Swift
2286,Blank Space,Taylor Swift
2287,Jealous,Nick Jonas
2288,All About That Bass,Meghan Trainor
2289,Bang Bang,"Jessie J, Ariana Grande & Nicki Minaj"
2290,Trumpets,Jason Derulo
2291,Love Me Harder,Ariana Grande & The Weeknd
2292,I'm Not The Only One,Sam Smith
2293,Black Widow,Iggy Azalea Featuring Rita Ora
2294,Don't Tell 'Em,Jeremih Featuring YG
2295,Beg For It,Iggy Azalea Featuring M0
2296,Heroes (We Could Be),Alesso Featuring Tove Lo
2297,Take Me To Church,Hozier
2298,Lips Are Movin,Meghan Trainor
2299,L.A.LOVE (la la),Fergie
2300,Ba,Don't Lie'
2301,The Heart Wants What It Wants,Selena Gomez
2302,Centuries,Fall Out Boy
2303,In Your Arms,Nico & Vinz
2304,Break Free,Ariana Grande Featuring Zedd
2305,Uptown Funk!,Mark Ronson Featuring Bruno Mars
2306,Dangerous,David Guetta Featuring Sam Martin
2307,Steal My Girl,One Direction
2308,Break The Rules,Charli XCX
2309,Burnin' Up,Jessie J Featuring 2 Chainz
2310,New Flame,Chris Brown Featuring Usher & Rick Ross
2311,I Lived,OneRepublic
2312,Ghost,Ella Henderson
2313,I Can't Stop Drinking About You,Bebe Rexha
2314,Sledgehammer,Fifth Harmony
2315,Too Cool To Dance,Eden XO
2316,I Don't F**k With You,Big Sean Featuring E-40
2317,Stolen Dance,Milky Chance
2318,Prayer In C,Lillywood & Robin Schulz
2319,"Touchin, Lovin",Trey Songz Featuring Nicki Minaj
2320,Locked Out Of Heaven,Bruno Mars
2321,Diamonds,Rihanna
2322,Ho Hey,The Lumineers
2323,I Cry,Flo Rida
2324,Die Young,Ke$ha
2325,Let Me Love You (Until You Learn To Love Yourself),Ne-Yo
2326,One More Night,Maroon 5
2327,Home,Phillip Phillips
2328,Beauty And A Beat,Justin Bieber Featuring Nicki Minaj
2329,I Knew You Were Trouble.,Taylor Swift
2330,Try,P!nk
2331,The A Team,Ed Sheeran
2332,Don't You Worry Child,Swedish House Mafia Featuring John Martin
2333,Some Nights,fun.
2334,Girl On Fire,Alicia Keys Featuring Nicki Minaj
2335,Don't Stop The Party,Pitbull Featuring TJR
2336,Scream & Shout,will.i.am & Britney Spears
2337,Little Things,One Direction
2338,Daylight,Maroon 5
2339,Hall Of Fame,The Script Featuring will.i.am
2340,Catch My Breath,Kelly Clarkson
2341,Sweet Nothing,Calvin Harris Featuring Florence Welch
2342,Va Va Voom,Nicki Minaj
2343,It's Time,Imagine Dragons
2344,We Are Never Ever Getting Back Together,Taylor Swift
2345,Wanted,Hunter Hayes
2346,Rest Of My Life,Ludacris Featuring Usher & David Guetta
2347,Thrift Shop,Macklemore & Ryan Lewis Featuring Wanz
2348,Remember When (Push Rewind),Chris Wallace
2349,C'mon,Ke$ha
2350,Give Me Your Hand (Best Song Ever),The Ready Set
2351,Feel Again,OneRepublic
2352,Anything Could Happen,Ellie Goulding
2353,Little Talks,Of Monsters And Men
2354,Adorn,Miguel
2355,Ready Or Not,Bridgit Mendler
2356,Turn Around,Conor Maynard Featuring Ne-Yo
2357,Gangnam Style,PSY
2358,Oath,Cher Lloyd Featuring Becky G
2359,50 Ways To Say Good,e'
2360,I Knew You Were Trouble.,Taylor Swift
2361,Locked Out Of Heaven,Bruno Mars
2362,Ho Hey,The Lumineers
2363,Beauty And A Beat,Justin Bieber Featuring Nicki Minaj
2364,I Cry,Flo Rida
2365,Don't You Worry Child,Swedish House Mafia Featuring John Martin
2366,Try,P!nk
2367,Diamonds,Rihanna
2368,The A Team,Ed Sheeran
2369,Scream & Shout,will.i.am & Britney Spears
2370,One More Night,Maroon 5
2371,Girl On Fire,Alicia Keys Featuring Nicki Minaj
2372,Home,Phillip Phillips
2373,Suit & Tie,Justin Timberlake Featuring JAY Z
2374,Don't Stop The Party,Pitbull Featuring TJR
2375,Die Young,Ke$ha
2376,Daylight,Maroon 5
2377,Thrift Shop,Macklemore & Ryan Lewis Featuring Wanz
2378,Sweet Nothing,Calvin Harris Featuring Florence Welch
2379,C'mon,Ke$ha
2380,Catch My Breath,Kelly Clarkson
2381,Little Things,One Direction
2382,It's Time,Imagine Dragons
2383,Hall Of Fame,The Script Featuring will.i.am
2384,Rest Of My Life,Ludacris Featuring Usher & David Guetta
2385,Wanted,Hunter Hayes
2386,Remember When (Push Rewind),Chris Wallace
2387,Little Talks,Of Monsters And Men
2388,Troublemaker,Olly Murs Featuring Flo Rida
2389,Va Va Voom,Nicki Minaj
2390,Give Me Your Hand (Best Song Ever),The Ready Set
2391,Turn Around,Conor Maynard Featuring Ne-Yo
2392,Who Booty,Jonn Hart Featuring IamSU!
2393,I Will Wait,Mumford & Sons
2394,Feel Again,OneRepublic
2395,Gold,Britt Nicole
2396,When I Was Your Man,Bruno Mars
2397,Adorn,Miguel
2398,Gangnam Style,PSY
2399,"Lessons In Love (All Day, All Night)",Neon Trees Featuring Kaskade
2400,I Knew You Were Trouble.,Taylor Swift
2401,Don't You Worry Child,Swedish House Mafia Featuring John Martin
2402,Scream & Shout,will.i.am & Britney Spears
2403,Thrift Shop,Macklemore & Ryan Lewis Featuring Wanz
2404,Locked Out Of Heaven,Bruno Mars
2405,Daylight,Maroon 5
2406,Ho Hey,The Lumineers
2407,Beauty And A Beat,Justin Bieber Featuring Nicki Minaj
2408,Sweet Nothing,Calvin Harris Featuring Florence Welch
2409,Try,P!nk
2410,C'mon,Ke$ha
2411,Suit & Tie,Justin Timberlake Featuring JAY Z
2412,It's Time,Imagine Dragons
2413,Catch My Breath,Kelly Clarkson
2414,Girl On Fire,Alicia Keys Featuring Nicki Minaj
2415,When I Was Your Man,Bruno Mars
2416,Hall Of Fame,The Script Featuring will.i.am
2417,Troublemaker,Olly Murs Featuring Flo Rida
2418,Feel This Moment,Pitbull Featuring Christina Aguilera
2419,Little Talks,Of Monsters And Men
2420,Kiss You,One Direction
2421,Stay,Rihanna Featuring Mikky Ekko
2422,I Will Wait,Mumford & Sons
2423,Wanted,Hunter Hayes
2424,Remember When (Push Rewind),Chris Wallace
2425,Hey Porsche,Nelly
2426,Carry On,fun.
2427,Don't Stop The Party,Pitbull Featuring TJR
2428,Gold,Britt Nicole
2429,Alive,Krewella
2430,Who Booty,Jonn Hart Featuring IamSU!
2431,Madness,Muse
2432,C'mon Let Me Ride,Skylar Grey Featuring Eminem
2433,My Songs Know What You Did In The Dark (Light Em Up),Fall Out Boy
2434,As Your Friend,Afrojack Featuring Chris Brown
2435,With Ur Love,Cher Lloyd
2436,I Love It,Icona Pop Featuring Charli XCX
2437,Simply Amazing,Trey Songz
2438,Va Va Voom,Nicki Minaj
2439,Forever Now,Ne-Yo
2440,Daylight,Maroon 5
2441,When I Was Your Man,Bruno Mars
2442,Thrift Shop,Macklemore & Ryan Lewis Featuring Wanz
2443,Suit & Tie,Justin Timberlake Featuring JAY Z
2444,Sweet Nothing,Calvin Harris Featuring Florence Welch
2445,I Knew You Were Trouble.,Taylor Swift
2446,Stay,Rihanna Featuring Mikky Ekko
2447,Don't You Worry Child,Swedish House Mafia Featuring John Martin
2448,Scream & Shout,will.i.am & Britney Spears
2449,Feel This Moment,Pitbull Featuring Christina Aguilera
2450,It's Time,Imagine Dragons
2451,Troublemaker,Olly Murs Featuring Flo Rida
2452,Locked Out Of Heaven,Bruno Mars
2453,Ho Hey,The Lumineers
2454,Heart Attack,Demi Lovato
2455,Just Give Me A Reason,P!nk Featuring Nate Ruess
2456,I Will Wait,Mumford & Sons
2457,Alive,Krewella
2458,Little Talks,Of Monsters And Men
2459,22,Taylor Swift
2460,Carry On,fun.
2461,My Songs Know What You Did In The Dark (Light Em Up),Fall Out Boy
2462,I Love It,Icona Pop Featuring Charli XCX
2463,Try,P!nk
2464,All Around The World,Justin Bieber Featuring Ludacris
2465,Madness,Muse
2466,C'mon,Ke$ha
2467,Kiss You,One Direction
2468,Next To Me,Emeli Sande
2469,With Ur Love,Cher Lloyd
2470,As Your Friend,Afrojack Featuring Chris Brown
2471,Can't Hold Us,Macklemore & Ryan Lewis Featuring Ray Dalton
2472,Wings,Little Mix
2473,Girl On Fire,Alicia Keys Featuring Nicki Minaj
2474,Forever Now,Ne-Yo
2475,If I Lose Myself,OneRepublic
2476,Tonight I'm Getting Over You,Carly Rae Jepsen
2477,Clarity,Zedd Featuring Foxes
2478,Lego House,Ed Sheeran
2479,Harlem Shake,Baauer
2480,Stay,Rihanna Featuring Mikky Ekko
2481,When I Was Your Man,Bruno Mars
2482,Just Give Me A Reason,P!nk Featuring Nate Ruess
2483,Feel This Moment,Pitbull Featuring Christina Aguilera
2484,Suit & Tie,Justin Timberlake Featuring JAY Z
2485,Thrift Shop,Macklemore & Ryan Lewis Featuring Wanz
2486,Daylight,Maroon 5
2487,Heart Attack,Demi Lovato
2488,Mirrors,Justin Timberlake
2489,Troublemaker,Olly Murs Featuring Flo Rida
2490,Sweet Nothing,Calvin Harris Featuring Florence Welch
2491,Can't Hold Us,Macklemore & Ryan Lewis Featuring Ray Dalton
2492,Alive,Krewella
2493,I Love It,Icona Pop Featuring Charli XCX
2494,22,Taylor Swift
2495,My Songs Know What You Did In The Dark (Light Em Up),Fall Out Boy
2496,Carry On,fun.
2497,Scream & Shout,will.i.am & Britney Spears
2498,All Around The World,Justin Bieber Featuring Ludacris
2499,#thatPOWER,will.i.am Featuring Justin Bieber
2500,I Will Wait,Mumford & Sons
2501,Next To Me,Emeli Sande
2502,Little Talks,Of Monsters And Men
2503,Come & Get It,Selena Gomez
2504,Madness,Muse
2505,Cruise,Florida Georgia Line Featuring Nelly
2506,Here's To Never Growing Up,Avril Lavigne
2507,The Way,Ariana Grande Featuring Mac Miller
2508,Wings,Little Mix
2509,Clarity,Zedd Featuring Foxes
2510,Lego House,Ed Sheeran
2511,Tonight I'm Getting Over You,Carly Rae Jepsen
2512,I Need Your Love,Calvin Harris Featuring Ellie Goulding
2513,I Could Be The One,Avicii vs Nicky Romero
2514,Hung Up,Hot Chelle Rae
2515,Radioactive,Imagine Dragons
2516,As Your Friend,Afrojack Featuring Chris Brown
2517,With Ur Love,Cher Lloyd
2518,Cups (Pitch Perfect's When I'm Gone),Anna Kendrick
2519,C'mon,Ke$ha
2520,Mirrors,Justin Timberlake
2521,Just Give Me A Reason,P!nk Featuring Nate Ruess
2522,Can't Hold Us,Macklemore & Ryan Lewis Featuring Ray Dalton
2523,Heart Attack,Demi Lovato
2524,Stay,Rihanna Featuring Mikky Ekko
2525,I Love It,Icona Pop Featuring Charli XCX
2526,When I Was Your Man,Bruno Mars
2527,Come & Get It,Selena Gomez
2528,My Songs Know What You Did In The Dark (Light Em Up),Fall Out Boy
2529,Feel This Moment,Pitbull Featuring Christina Aguilera
2530,#thatPOWER,will.i.am Featuring Justin Bieber
2531,Cruise,Florida Georgia Line Featuring Nelly
2532,22,Taylor Swift
2533,The Way,Ariana Grande Featuring Mac Miller
2534,Alive,Krewella
2535,The Other Side,Jason Derulo
2536,Next To Me,Emeli Sande
2537,#Beautiful,Mariah Carey Featuring Miguel
2538,Here's To Never Growing Up,Avril Lavigne
2539,Suit & Tie,Justin Timberlake Featuring JAY Z
2540,Get Lucky,Daft Punk Featuring Pharrell Williams
2541,Radioactive,Imagine Dragons
2542,Clarity,Zedd Featuring Foxes
2543,Lego House,Ed Sheeran
2544,Cups (Pitch Perfect's When I'm Gone),Anna Kendrick
2545,I Need Your Love,Calvin Harris Featuring Ellie Goulding
2546,Wings,Little Mix
2547,Carry On,fun.
2548,Treasure,Bruno Mars
2549,Fine China,Chris Brown
2550,Live It Up,Jennifer Lopez Featuring Pitbull
2551,I Will Wait,Mumford & Sons
2552,Madness,Muse
2553,Crazy Kids,Ke$ha Featuring will.i.am Or Juicy J
2554,People Like Us,Kelly Clarkson
2555,Hung Up,Hot Chelle Rae
2556,Glowing,Nikki Williams
2557,Love Somebody,Maroon 5
2558,Crickets,Drop City Yacht Club Featuring Jeremih
2559,Blurred Lines,Robin Thicke Featuring T.I. + Pharrell
2560,Can't Hold Us,Macklemore & Ryan Lewis Featuring Ray Dalton
2561,Come & Get It,Selena Gomez
2562,Mirrors,Justin Timberlake
2563,I Love It,Icona Pop Featuring Charli XCX
2564,Get Lucky,Daft Punk Featuring Pharrell Williams
2565,Blurred Lines,Robin Thicke Featuring T.I. + Pharrell
2566,Radioactive,Imagine Dragons
2567,Cruise,Florida Georgia Line Featuring Nelly
2568,My Songs Know What You Did In The Dark (Light Em Up),Fall Out Boy
2569,Just Give Me A Reason,P!nk Featuring Nate Ruess
2570,The Other Side,Jason Derulo
2571,Treasure,Bruno Mars
2572,Clarity,Zedd Featuring Foxes
2573,The Way,Ariana Grande Featuring Mac Miller
2574,#Beautiful,Mariah Carey Featuring Miguel
2575,Love Somebody,Maroon 5
2576,I Need Your Love,Calvin Harris Featuring Ellie Goulding
2577,Heart Attack,Demi Lovato
2578,Cups (Pitch Perfect's When I'm Gone),Anna Kendrick
2579,Lego House,Ed Sheeran
2580,Safe And Sound,Capital Cities
2581,Ooh La La,Britney Spears
2582,Crazy Kids,Ke$ha Featuring will.i.am Or Juicy J
2583,Same Love,Macklemore & Ryan Lewis Featuring Mary Lambert
2584,Here's To Never Growing Up,Avril Lavigne
2585,Right Now,Rihanna Featuring David Guetta
2586,We Can't Stop,Miley Cyrus
2587,Next To Me,Emeli Sande
2588,Glowing,Nikki Williams
2589,What About Love,Austin Mahone
2590,People Like Us,Kelly Clarkson
2591,Beneath Your Beautiful,Labrinth Featuring Emeli Sande
2592,Live It Up,Jennifer Lopez Featuring Pitbull
2593,#thatPOWER,will.i.am Featuring Justin Bieber
2594,Chloe (You're The One I Want),Emblem3
2595,Alive,Krewella
2596,Beat It,Sean Kingston Featuring Chris Brown & Wiz Khalifa
2597,"Gone, Gone, Gone",Phillip Phillips
2598,Power Trip,J. Cole Featuring Miguel
2599,Still Into You,Paramore
2600,Blurred Lines,Robin Thicke Featuring T.I. + Pharrell
2601,Get Lucky,Daft Punk Featuring Pharrell Williams
2602,Radioactive,Imagine Dragons
2603,Clarity,Zedd Featuring Foxes
2604,The Other Side,Jason Derulo
2605,Come & Get It,Selena Gomez
2606,Can't Hold Us,Macklemore & Ryan Lewis Featuring Ray Dalton
2607,Treasure,Bruno Mars
2608,Love Somebody,Maroon 5
2609,I Need Your Love,Calvin Harris Featuring Ellie Goulding
2610,Mirrors,Justin Timberlake
2611,Cruise,Florida Georgia Line Featuring Nelly
2612,Cups (Pitch Perfect's When I'm Gone),Anna Kendrick
2613,Same Love,Macklemore & Ryan Lewis Featuring Mary Lambert
2614,Safe And Sound,Capital Cities
2615,We Can't Stop,Miley Cyrus
2616,Right Now,Rihanna Featuring David Guetta
2617,What About Love,Austin Mahone
2618,Crazy Kids,Ke$ha Featuring will.i.am Or Juicy J
2619,Take Back The Night,Justin Timberlake
2620,Ooh La La,Britney Spears
2621,Glowing,Nikki Williams
2622,"Gone, Gone, Gone",Phillip Phillips
2623,The Way,Ariana Grande Featuring Mac Miller
2624,Chloe (You're The One I Want),Emblem3
2625,Holy Grail,Jay Z Featuring Justin Timberlake
2626,Still Into You,Paramore
2627,Summertime Sadness,Lana Del Rey & Cedric Gervais
2628,Beneath Your Beautiful,Labrinth Featuring Emeli Sande
2629,Sail,AWOLNATION
2630,Play Hard,David Guetta Featuring Ne-Yo & Akon
2631,Outta Nowhere,Pitbull Featuring Danny Mercer
2632,Everything Has Changed,Taylor Swift Featuring Ed Sheeran
2633,Acapella,Karmin
2634,#Beautiful,Mariah Carey Featuring Miguel
2635,Lego House,Ed Sheeran
2636,People Like Us,Kelly Clarkson
2637,American Girl,Bonnie McKee
2638,First Time,Jonas Brothers
2639,Best Song Ever,One Direction
2640,Roar,Katy Perry
2641,Safe And Sound,Capital Cities
2642,Summertime Sadness,Lana Del Rey & Cedric Gervais
2643,Wake Me Up!,Avicii
2644,Royals,Lorde
2645,Same Love,Macklemore & Ryan Lewis Featuring Mary Lambert
2646,Blurred Lines,Robin Thicke Featuring T.I. + Pharrell
2647,Holy Grail,Jay Z Featuring Justin Timberlake
