,Title,Artist
2533,Flex (Ooh Ooh Ooh),Rich Homie Quan
2534,Good Lovin,Ludacris
2535,Best Friend,YelaWolf
2536,Go Hard Or Go Home,Wiz Khalifa
2537,All Hands On Deck,Tinashe
2538,Nasty,Bandit Gang Marco
2539,Lil Bit,K Camp
2540,Apparently,J. Cole
2541,Wet Dreamz,J. Cole
2542,Planez,Jeremih
2543,One Time,Migos
2544,No Role Modelz,J. Cole
2545,That's My S**t,The-Dream
2546,No Tellin,Drake
2547,Classic Man,Jidenna
2548,Peaches N Cream,Snoop Dogg
2549,For Everybody,Juicy J
2550,See You Again,Wiz Khalifa
2551,Trap Queen,Fetty Wap
2552,Earned It (Fifty Shades Of Grey),The Weeknd
2553,Nasty Freestyle,T-Wayne
2554,Post To Be,Omarion
2555,Somebody,Natalie La Rose
2556,G.D.F.R.,Flo Rida
2557,B**** Better Have My Money,Rihanna
2558,Watch Me,Silento
2559,Slow Motion,Trey Songz
2560,Feeling Myself,Nicki Minaj
2561,Nasty,Bandit Gang Marco
2562,Flex (Ooh Ooh Ooh),Rich Homie Quan
2563,Blessings,Big Sean
2564,Throw Sum Mo,Rae Sremmurd
2565,Truffle Butter,Nicki Minaj
2566,Be Real,Kid Ink
2567,Ayo,Chris Brown
2568,All Day,Kanye West
2569,Commas,Future
2570,FourFiveSeconds,Rihanna
2571,Classic Man,Jidenna
2572,Wet Dreamz,J. Cole
2573,The Matrimony,Wale
2574,Know Yourself,Drake
2575,Energy,Drake
2576,I Bet,Ciara
2577,How Many Times,DJ Khaled
2578,King Kunta,Kendrick Lamar
2579,I Don't Get Tired (#IDGT),Kevin Gates
2580,Hood Go Crazy,Tech N9Ne
2581,Planez,Jeremih
2582,10 Bands,Drake
2583,Flicka Da Wrist,Chedda Da Connect
2584,Lil Bit,K Camp
2585,Legend,Drake
2586,All Hands On Deck,Tinashe
2587,Check,Young Thug
2588,Yoga,Janelle Monae
2589,Come Get Her,Rae Sremmurd
2590,This Could Be Us,Rae Sremmurd
2591,One Time,Migos
2592,Coffee,Miguel
2593,Ride Out,"Kid Ink, Tyga, Wale, YG"
2594,Monster,Meek Mill
2595,You Changed Me,Jamie Foxx
2596,Bright Fire,Koryn Hawthorne
2597,Private Show,T.I.
2598,Trouble,Iggy Azalea
2599,Me U & Hennessy,DeJ Loaf
2600,See You Again,Wiz Khalifa
2601,Trap Queen,Fetty Wap
2602,Earned It (Fifty Shades Of Grey),The Weeknd
2603,Watch Me,Silento
2604,Post To Be,Omarion
2605,The Hills,The Weeknd
2606,Nasty Freestyle,T-Wayne
2607,Flex (Ooh Ooh Ooh),Rich Homie Quan
2608,B**** Better Have My Money,Rihanna
2609,Slow Motion,Trey Songz
2610,Somebody,Natalie La Rose
2611,Be Real,Kid Ink
2612,Blessings,Big Sean
2613,Classic Man,Jidenna
2614,Commas,Future
2615,Wet Dreamz,J. Cole
2616,How Many Times,DJ Khaled
2617,The Matrimony,Wale
2618,Planez,Jeremih
2619,Truffle Butter,Nicki Minaj
2620,Ayo,Chris Brown
2621,Energy,Drake
2622,FourFiveSeconds,Rihanna
2623,Feeling Myself,Nicki Minaj
2624,Know Yourself,Drake
2625,This Could Be Us,Rae Sremmurd
2626,Hood Go Crazy,Tech N9Ne
2627,Coffee,Miguel
2628,Flicka Da Wrist,Chedda Da Connect
2629,Nasty,Bandit Gang Marco
2630,Yoga,Janelle Monae
2631,Check,Young Thug
2632,All Hands On Deck,Tinashe
2633,All Day,Kanye West
2634,Come Get Her,Rae Sremmurd
2635,Everyday,A$AP Rocky
2636,Legend,Drake
2637,You Changed Me,Jamie Foxx
2638,10 Bands,Drake
2639,Lil Bit,K Camp
2640,Million,Tink
2641,King Kunta,Kendrick Lamar
2642,Private Show,T.I.
2643,One Man Can Change The World,Big Sean
2644,L$D,A$AP Rocky
2645,Phenomenal,Eminem
2646,Like Me,Lil Durk
2647,Choices (Yup),E-40
2648,Electric Body,A$AP Rocky
2649,Bitches N Marijuana,Chris Brown
2650,Can't Feel My Face,The Weeknd
2651,See You Again,Wiz Khalifa
2652,Watch Me,Silento
2653,Trap Queen,Fetty Wap
2654,The Hills,The Weeknd
2655,679,Fetty Wap
2656,Post To Be,Omarion
2657,Earned It (Fifty Shades Of Grey),The Weeknd
2658,B**** Better Have My Money,Rihanna
2659,Classic Man,Jidenna
2660,All Eyes On You,Meek Mill
2661,Flex (Ooh Ooh Ooh),Rich Homie Quan
2662,Nasty Freestyle,T-Wayne
2663,Slow Motion,Trey Songz
2664,Be Real,Kid Ink
2665,R.I.C.O.,Meek Mill
2666,Blessings,Big Sean
2667,Planez,Jeremih
2668,This Could Be Us,Rae Sremmurd
2669,Commas,Future
2670,The Matrimony,Wale
2671,How Many Times,DJ Khaled
2672,Kings Never Die,Eminem
2673,Yoga,Janelle Monae
2674,My Way,Fetty Wap
2675,Alright,Kendrick Lamar
2676,Lord Knows,Meek Mill
2677,Jump Out The Face,Meek Mill
2678,Hood Go Crazy,Tech N9Ne
2679,One Man Can Change The World,Big Sean
2680,Bad For You,Meek Mill
2681,Shame,Tyrese
2682,Around The World,Natalie La Rose
2683,Check,Young Thug
2684,Coffee,Miguel
2685,Come Get Her,Rae Sremmurd
2686,I Know,Big Sean
2687,Million,Tink
2688,Play No Games,Big Sean
2689,Pullin Up,Meek Mill
2690,No Sleeep,Janet
2691,Check,Meek Mill
2692,Choices (Yup),E-40
2693,Like Me,Lil Durk
2694,King Kunta,Kendrick Lamar
2695,Flicka Da Wrist,Chedda Da Connect
2696,Comfortable,K Camp
2697,I Got The Juice,Meek Mill
2698,Liquor,Chris Brown
2699,Nasty,Bandit Gang Marco
2700,Can't Feel My Face,The Weeknd
2701,Watch Me,Silento
2702,The Hills,The Weeknd
2703,679,Fetty Wap
2704,Trap Queen,Fetty Wap
2705,My Way,Fetty Wap
2706,See You Again,Wiz Khalifa
2707,Classic Man,Jidenna
2708,Post To Be,Omarion
2709,Flex (Ooh Ooh Ooh),Rich Homie Quan
2710,Hotline Bling,Drake
2711,Back To Back,Drake
2712,Straight Outta Compton,N.W.A
2713,Again,Fetty Wap
2714,Hit The Quan,iLoveMemphis
2715,B**** Better Have My Money,Rihanna
2716,All Eyes On You,Meek Mill
2717,Boyz-N-The Hood,Eazy-E
2718,Planez,Jeremih
2719,Nasty Freestyle,T-Wayne
2720,This Could Be Us,Rae Sremmurd
2721,Be Real,Kid Ink
2722,Comfortable,K Camp
2723,Energy,Drake
2724,F**k Tha Police,N.W.A
2725,R.I.C.O.,Meek Mill
2726,Where Ya At,Future
2727,The Fix,Nelly
2728,One Man Can Change The World,Big Sean
2729,Alright,Kendrick Lamar
2730,100,The Game
2731,How Many Times,DJ Khaled
2732,About You,Trey Songz
2733,Liquor,Chris Brown
2734,Come Get Her,Rae Sremmurd
2735,Yoga,Janelle Monae
2736,Coffee,Miguel
2737,Right Hand,Drake
2738,Back Up,DeJ Loaf
2739,Blow A Bag,Future
2740,Trap N****s,Future
2741,Don't,Bryson Tiller
2742,No Sleeep,Janet
2743,Around The World,Natalie La Rose
2744,Nothing But Trouble (Instagram Models),Lil Wayne
2745,Back Together,Robin Thicke
2746,White Iverson,Post Malone
2747,9 Shots,50 Cent
2748,Thought It Was A Drought,Future
2749,Real Sisters,Future
2750,The Hills,The Weeknd
2751,Can't Feel My Face,The Weeknd
2752,Watch Me,Silento
2753,679,Fetty Wap
2754,Hotline Bling,Drake
2755,My Way,Fetty Wap
2756,Downtown,Macklemore
2757,Trap Queen,Fetty Wap
2758,Hit The Quan,iLoveMemphis
2759,See You Again,Wiz Khalifa
2760,All Eyes On You,Meek Mill
2761,Flex (Ooh Ooh Ooh),Rich Homie Quan
2762,Back To Back,Drake
2763,Classic Man,Jidenna
2764,Where Ya At,Future
2765,Again,Fetty Wap
2766,B**** Better Have My Money,Rihanna
2767,Planez,Jeremih
2768,Comfortable,K Camp
2769,This Could Be Us,Rae Sremmurd
2770,Right Hand,Drake
2771,Nasty Freestyle,T-Wayne
2772,White Iverson,Post Malone
2773,Antidote,Travis Scott
2774,Acquainted,The Weeknd
2775,Liquor,Chris Brown
2776,Tell Your Friends,The Weeknd
2777,Alright,Kendrick Lamar
2778,About You,Trey Songz
2779,R.I.C.O.,Meek Mill
2780,Blase,Ty Dolla $ign
2781,Nothing But Trouble (Instagram Models),Lil Wayne
2782,100,The Game
2783,Prisoner,The Weeknd
2784,Dark Times,The Weeknd
2785,Come Get Her,Rae Sremmurd
2786,Back Up,DeJ Loaf
2787,Real Life,The Weeknd
2788,Don't,Bryson Tiller
2789,One Man Can Change The World,Big Sean
2790,The Fix,Nelly
2791,Shameless,The Weeknd
2792,Blow A Bag,Future
2793,Trap N****s,Future
2794,Thought It Was A Drought,Future
2795,Losers,The Weeknd
2796,No Sleeep,Janet
2797,How Many Times,DJ Khaled
2798,Real Sisters,Future
2799,Angel,The Weeknd
2800,The Hills,The Weeknd
2801,Hotline Bling,Drake
2802,679,Fetty Wap
2803,Can't Feel My Face,The Weeknd
2804,Watch Me,Silento
2805,Jumpman,Drake
2806,Downtown,Macklemore
2807,Here,Alessia Cara
2808,Hit The Quan,iLoveMemphis
2809,Trap Queen,Fetty Wap
2810,My Way,Fetty Wap
2811,Where Ya At,Future
2812,Antidote,Travis Scott
2813,Back To Back,Drake
2814,Again,Fetty Wap
2815,All Eyes On You,Meek Mill
2816,White Iverson,Post Malone
2817,Big Rings,Drake
2818,Come Get Her,Rae Sremmurd
2819,Liquor,Chris Brown
2820,Back Up,DeJ Loaf
2821,Comfortable,K Camp
2822,Don't,Bryson Tiller
2823,Diamonds Dancing,Drake
2824,Right Hand,Drake
2825,RGF Island,Fetty Wap
2826,Blase,Ty Dolla $ign
2827,The Fix,Nelly
2828,Digital Dash,Drake
2829,Scholarships,Drake
2830,Nothing But Trouble (Instagram Models),Lil Wayne
2831,100,The Game
2832,Say It,Tory Lanez
2833,Live From The Gutter,Drake
2834,I'm The Plug,Drake
2835,$ave Dat Money,Lil Dicky
2836,Jugg,Fetty Wap
2837,Change Locations,Drake
2838,R.I.C.O.,Meek Mill
2839,Jersey,Future
2840,Plastic Bag,Drake
2841,Play No Games,Big Sean
2842,Tell Your Friends,The Weeknd
2843,I'm Up,Omarion
2844,Acquainted,The Weeknd
2845,"Me, Myself & I",G-Eazy x Bebe Rexha
2846,Hey There,DeJ Loaf
2847,Exchange,Bryson Tiller
2848,30 For 30 Freestyle,Drake
2849,About You,Trey Songz
2850,Hotline Bling,Drake
2851,The Hills,The Weeknd
2852,679,Fetty Wap
2853,Here,Alessia Cara
2854,Jumpman,Drake
2855,Can't Feel My Face,The Weeknd
2856,Watch Me,Silento
2857,WTF (Where They From),Missy Elliott
2858,Antidote,Travis Scott
2859,Hit The Quan,iLoveMemphis
2860,White Iverson,Post Malone
2861,Where Ya At,Future
2862,Don't,Bryson Tiller
2863,My Way,Fetty Wap
2864,Again,Fetty Wap
2865,Say It,Tory Lanez
2866,Back Up,DeJ Loaf
2867,Downtown,Macklemore
2868,Do It Like Me,DLOW
2869,Blase,Ty Dolla $ign
2870,Back To Back,Drake
2871,All Eyes On You,Meek Mill
2872,The Fix,Nelly
2873,Big Rings,Drake
2874,Exchange,Bryson Tiller
2875,Liquor,Chris Brown
2876,In The Night,The Weeknd
2877,"Me, Myself & I",G-Eazy x Bebe Rexha
2878,Right Hand,Drake
2879,RGF Island,Fetty Wap
2880,Comfortable,K Camp
2881,Diamonds Dancing,Drake
2882,Play No Games,Big Sean
2883,Drink You Away,Justin Timberlake
2884,Stick Talk,Future
2885,Sorry,Rick Ross
2886,$ave Dat Money,Lil Dicky
2887,Jugg,Fetty Wap
2888,Down In The DM,Yo Gotti
2889,Scholarships,Drake
2890,Digital Dash,Drake
2891,100,The Game
2892,Acquainted,The Weeknd
2893,Fade Away,Logic
2894,Order More,G-Eazy
2895,Thought It Was A Drought,Future
2896,Player,Tinashe
2897,I'm The Plug,Drake
2898,Live From The Gutter,Drake
2899,I Am The Greatest,Logic
2900,The Monster,Eminem
2901,Drunk In Love,Beyonce
2902,"Hold On, We're Going Home",Drake
2903,White Walls,Macklemore
2904,23,Mike WiLL Made-It
2905,My Hitta,YG
2906,Blurred Lines,Robin Thicke
2907,Holy Grail,Jay Z
2908,Show Me,Kid Ink
2909,Love More,Chris Brown
2910,Gas Pedal,Sage The Gemini
2911,It Won't Stop,Sevyn Streeter
2912,All Me,Drake
2913,Rap God,Eminem
2914,I Have Nothing,Tessanne Chin
2915,All Of Me,John Legend
2916,HeadBand,B.o.B
2917,Tom Ford,JAY-Z
2918,XO,Beyonce
2919,The Language,Drake
2920,I Luv This Sh*t,August Alsina
2921,TKO,Justin Timberlake
2922,Red Nose,Sage The Gemini
2923,Berzerk,Eminem
2924,Up Down (Do This All Day),T-Pain
2925,Bound 2,Kanye West
2926,Honest,Future
2927,Old School Love,Lupe Fiasco
2928,Worst Behavior,Drake
2929,Survival,Eminem
2930,Paranoid,Ty Dolla $ign
2931,Mine,Beyonce
2932,Pound Cake / Paris Morton Music 2,Drake
2933,She Knows,J. Cole
2934,Real And True,Future
2935,My Story,R. Kelly
2936,They Don't Know,Rico Love
2937,V. 3005,Childish Gambino
2938,Ready,B.o.B
2939,Shhh...,Future
2940,All The Way Home,Tamar Braxton
2941,Talk Dirty,Jason Derulo
2942,Ride,SoMo
2943,Shabba,A$AP Ferg
2944,Own It,Mack Wilds
2945,Collard Greens,ScHoolboy Q
2946,Clappers,Wale
2947,FDB,Young Dro
2948,Confident,Justin Bieber
2949,Wait For A Minute,Tyga
2950,The Monster,Eminem
2951,Drunk In Love,Beyonce
2952,Talk Dirty,Jason Derulo
2953,"Hold On, We're Going Home",Drake
2954,White Walls,Macklemore
2955,Show Me,Kid Ink
2956,Happy,Pharrell Williams
2957,My Hitta,YG
2958,23,Mike WiLL Made-It
2959,Blurred Lines,Robin Thicke
2960,All Me,Drake
2961,XO,Beyonce
2962,Love More,Chris Brown
2963,All Of Me,John Legend
2964,It Won't Stop,Sevyn Streeter
2965,Rap God,Eminem
2966,Paranoid,Ty Dolla $ign
2967,Up Down (Do This All Day),T-Pain
2968,The Language,Drake
2969,I Luv This Sh*t,August Alsina
2970,Loyal,Chris Brown
2971,Partition,Beyonce
2972,Ride,SoMo
2973,Berzerk,Eminem
2974,She Knows,J. Cole
2975,Worst Behavior,Drake
2976,They Don't Know,Rico Love
2977,Survival,Eminem
2978,TKO,Justin Timberlake
2979,Honest,Future
2980,Old School Love,Lupe Fiasco
2981,Bound 2,Kanye West
2982,All The Way Home,Tamar Braxton
2983,Shhh...,Future
2984,Own It,Mack Wilds
2985,FDB,Young Dro
2986,Pound Cake / Paris Morton Music 2,Drake
2987,The Worst,Jhene Aiko
2988,I Know,Yo Gotti
2989,My Story,R. Kelly
2990,V. 3005,Childish Gambino
2991,Mine,Beyonce
2992,From Time,Drake
2993,***Flawless,Beyonce
2994,Hurt You,Toni Braxton
2995,Wait For A Minute,Tyga
2996,PrimeTime,Janelle Monae
2997,The Devil Is A Lie,Rick Ross
2998,Ready,B.o.B
2999,Lolly,Maejor Ali
3000,Happy,Pharrell Williams
3001,Talk Dirty,Jason Derulo
3002,Drunk In Love,Beyonce
3003,All Of Me,John Legend
3004,The Monster,Eminem
3005,The Man,Aloe Blacc
3006,Show Me,Kid Ink
3007,My Hitta,YG
3008,"Hold On, We're Going Home",Drake
3009,Paranoid,Ty Dolla $ign
3010,23,Mike WiLL Made-It
3011,White Walls,Macklemore
3012,It Won't Stop,Sevyn Streeter
3013,All Me,Drake
3014,Loyal,Chris Brown
3015,Rap God,Eminem
3016,Up Down (Do This All Day),T-Pain
3017,Na Na,Trey Songz
3018,The Language,Drake
3019,Stoner,Young Thug
3020,XO,Beyonce
3021,Ride,SoMo
3022,The Worst,Jhene Aiko
3023,You're Mine (Eternal),Mariah Carey
3024,They Don't Know,Rico Love
3025,Partition,Beyonce
3026,Worst Behavior,Drake
3027,Confident,Justin Bieber
3028,Can't Raise A Man,K. Michelle
3029,We Dem Boyz,Wiz Khalifa
3030,Man Of The Year,ScHoolboy Q
3031,Part II (On The Run),Jay Z
3032,OG Bob,Johnson'
3033,The Devil Is A Lie,Rick Ross
3034,She Knows,J. Cole
3035,Party Girls,Ludacris
3036,Ghetto,August Alsina
3037,Shhh...,Future
3038,All The Way Home,Tamar Braxton
3039,PrimeTime,Janelle Monae
3040,Hurt You,Toni Braxton
3041,Survival,Eminem
3042,V. 3005,Childish Gambino
3043,From Time,Drake
3044,For The Rest Of My Life,Robin Thicke
3045,I Know,Yo Gotti
3046,Money Ba,'
3047,Bound 2,Kanye West
3048,Lolly,Maejor Ali
3049,Cold Blood,Yo Gotti
3050,Happy,Pharrell Williams
3051,All Of Me,John Legend
3052,Talk Dirty,Jason Derulo
3053,The Man,Aloe Blacc
3054,Drunk In Love,Beyonce
3055,Show Me,Kid Ink
3056,The Monster,Eminem
3057,My Hitta,YG
3058,Na Na,Trey Songz
3059,Loyal,Chris Brown
3060,Paranoid,Ty Dolla $ign
3061,Partition,Beyonce
3062,Stoner,Young Thug
3063,The Worst,Jhene Aiko
3064,Who Do You Love?,YG
3065,Trophies,Young Money
3066,Man Of The Year,ScHoolboy Q
3067,Up Down (Do This All Day),T-Pain
3068,Rap God,Eminem
3069,Headlights,Eminem
3070,Part II (On The Run),Jay Z
3071,Fancy,Iggy Azalea
3072,All Me,Drake
3073,Ride,SoMo
3074,Move That Doh,Future
3075,Can't Raise A Man,K. Michelle
3076,Or Nah,Ty Dolla $ign
3077,John Doe,B.o.B
3078,Feelin' Myself,will.i.am
3079,Show Da World,Lil' Boosie
3080,March,"George Tandy, Jr."
3081,Lookin Ass,Young Money
3082,They Don't Know,Rico Love
3083,XO,Beyonce
3084,Confident,Justin Bieber
3085,The Devil Is A Lie,Rick Ross
3086,Cut Her Off,KCamp
3087,Yayo,Snootie Wild
3088,Money Ba,'
3089,OG Bob,Johnson'
3090,Sex You,Bando Jonez
3091,Don't Worry 'Bout It,50 Cent
3092,Sanctified,Rick Ross
3093,"Left, Right",YG
3094,V. 3005,Childish Gambino
3095,I Know,Yo Gotti
3096,Hold On,50 Cent
3097,For The Rest Of My Life,Robin Thicke
3098,Ghetto,August Alsina
3099,Party Girls,Ludacris
3100,Happy,Pharrell Williams
3101,All Of Me,John Legend
3102,Talk Dirty,Jason Derulo
3103,Loyal,Chris Brown
3104,The Man,Aloe Blacc
3105,Fancy,Iggy Azalea
3106,Show Me,Kid Ink
3107,Na Na,Trey Songz
3108,The Monster,Eminem
3109,Partition,Beyonce
3110,Drunk In Love,Beyonce
3111,The Worst,Jhene Aiko
3112,Trophies,Young Money
3113,Move That Doh,Future
3114,Paranoid,Ty Dolla $ign
3115,Stoner,Young Thug
3116,Who Do You Love?,YG
3117,John Doe,B.o.B
3118,Man Of The Year,ScHoolboy Q
3119,Or Nah,Ty Dolla $ign
3120,Headlights,Eminem
3121,Part II (On The Run),Jay Z
3122,Up Down (Do This All Day),T-Pain
3123,Cut Her Off,KCamp
3124,We Dem Boyz,Wiz Khalifa
3125,Ride,SoMo
3126,Feelin' Myself,will.i.am
3127,Show Da World,Lil' Boosie
3128,2 On,Tinashe
3129,I Won,Future
3130,Can't Raise A Man,K. Michelle
3131,Main Chick,Kid Ink
3132,Yayo,Snootie Wild
3133,V. 3005,Childish Gambino
3134,IV. Sweatpants,Childish Gambino
3135,Money Ba,'
3136,Confident,Justin Bieber
3137,Sex You,Bando Jonez
3138,Fragile,Tech N9ne
3139,Party Girls,Ludacris
3140,Walk Thru,Rich Homie Quan
3141,Drop That #NaeNae,We Are Toonz
3142,Thug Cry,Rick Ross
3143,Lookin Ass,Young Money
3144,I Know,Yo Gotti
3145,Smoke,50 Cent
3146,nEXt,Sevyn Streeter
3147,OG Bob,Johnson'
3148,It's On Again,Alicia Keys
3149,XO,Beyonce
3150,Fancy,Iggy Azalea
3151,All Of Me,John Legend
3152,Happy,Pharrell Williams
3153,Talk Dirty,Jason Derulo
3154,Wiggle,Jason Derulo
3155,Billie Jean,Michael Jackson
3156,Love Never Felt So Good,Michael Jackson
3157,Loyal,Chris Brown
3158,Na Na,Trey Songz
3159,Show Me,Kid Ink
3160,Partition,Beyonce
3161,Slave To The Rhythm,Michael Jackson
3162,Pills N Potions,Nicki Minaj
3163,Move That Doh,Future
3164,The Man,Aloe Blacc
3165,The Worst,Jhene Aiko
3166,Who Do You Love?,YG
3167,Work,Iggy Azalea
3168,Trophies,Young Money
3169,Drunk In Love,Beyonce
3170,Cut Her Off,KCamp
3171,2 On,Tinashe
3172,We Dem Boyz,Wiz Khalifa
3173,Good Kisser,Usher
3174,Main Chick,Kid Ink
3175,Or Nah,Ty Dolla $ign
3176,Part II (On The Run),Jay Z
3177,Stoner,Young Thug
3178,Headlights,Eminem
3179,I Won,Future
3180,V. 3005,Childish Gambino
3181,I Know,Yo Gotti
3182,Studio,ScHoolboy Q
3183,Man Of The Year,ScHoolboy Q
3184,I Don't Know,Meek Mill
3185,Get Her Back,Robin Thicke
3186,Come Get It Bae,Pharrell Williams
3187,Yayo,Snootie Wild
3188,Money Ba,'
3189,Drop That #NaeNae,We Are Toonz
3190,Walk Thru,Rich Homie Quan
3191,Change Your Life,Iggy Azalea
3192,She Twerkin,Ca$h Out
3193,Fragile,Tech N9ne
3194,nEXt,Sevyn Streeter
3195,Feelin' Myself,will.i.am
3196,They Don't Love You No More,DJ Khaled
3197,Believe Me,Lil Wayne
3198,Thug Cry,Rick Ross
3199,Chicago,Michael Jackson
3200,Fancy,Iggy Azalea
3201,Wiggle,Jason Derulo
3202,All Of Me,John Legend
3203,Happy,Pharrell Williams
3204,Talk Dirty,Jason Derulo
3205,Loyal,Chris Brown
3206,Na Na,Trey Songz
3207,Believe Me,Lil Wayne
3208,Love Never Felt So Good,Michael Jackson
3209,Pills N Potions,Nicki Minaj
3210,Cut Her Off,KCamp
3211,We Dem Boyz,Wiz Khalifa
3212,2 On,Tinashe
3213,No Mediocre,T.I.
3214,Partition,Beyonce
3215,Or Nah,Ty Dolla $ign
3216,Who Do You Love?,YG
3217,Main Chick,Kid Ink
3218,Move That Doh,Future
3219,Work,Iggy Azalea
3220,Trophies,Young Money
3221,Good Kisser,Usher
3222,Studio,ScHoolboy Q
3223,The Worst,Jhene Aiko
3224,Come Get It Bae,Pharrell Williams
3225,The Man,Aloe Blacc
3226,V. 3005,Childish Gambino
3227,I Won,Future
3228,Don't Tell 'Em,Jeremih
3229,She Twerkin,Ca$h Out
3230,Fight Night,Migos
3231,Stoner,Young Thug
3232,Walk Thru,Rich Homie Quan
3233,Change Your Life,Iggy Azalea
3234,2AM.,Adrian Marcel
3235,Foreign,Trey Songz
3236,SmartPhones,Trey Songz
3237,Hookah,Tyga
3238,Drop That #NaeNae,We Are Toonz
3239,Yayo,Snootie Wild
3240,About The Money,T.I.
3241,Buy The World,Mike WiLL Made-It
3242,They Don't Love You No More,DJ Khaled
3243,Pretty Hurts,Beyonce
3244,24 Hours,TeeFLii
3245,Sex You,Bando Jonez
3246,Thug Cry,Rick Ross
3247,Party Girls,Ludacris
3248,Feelin' Myself,will.i.am
3249,Numb,August Alsina
3250,Fancy,Iggy Azalea
3251,All Of Me,John Legend
3252,Wiggle,Jason Derulo
3253,Happy,Pharrell Williams
3254,2 On,Tinashe
3255,Loyal,Chris Brown
3256,Talk Dirty,Jason Derulo
3257,Na Na,Trey Songz
3258,Believe Me,Lil Wayne
3259,We Dem Boyz,Wiz Khalifa
3260,Black Widow,Iggy Azalea
3261,Pills N Potions,Nicki Minaj
3262,Studio,ScHoolboy Q
3263,Don't Tell 'Em,Jeremih
3264,No Mediocre,T.I.
3265,Come Get It Bae,Pharrell Williams
3266,Or Nah,Ty Dolla $ign
3267,Love Never Felt So Good,Michael Jackson
3268,Main Chick,Kid Ink
3269,Work,Iggy Azalea
3270,Cut Her Off,KCamp
3271,V. 3005,Childish Gambino
3272,Who Do You Love?,YG
3273,Good Kisser,Usher
3274,Trophies,Young Money
3275,Lifestyle,Rich Gang
3276,Fight Night,Migos
3277,You & I (Nobody In The World),John Legend
3278,Foreign,Trey Songz
3279,She Twerkin,Ca$h Out
3280,New Flame,Chris Brown
3281,Move That Doh,Future
3282,0 To 100 / The Catch Up,Drake
3283,About The Money,T.I.
3284,Hookah,Tyga
3285,No Flex Zone,Rae Sremmurd
3286,Walk Thru,Rich Homie Quan
3287,2AM.,Adrian Marcel
3288,SmartPhones,Trey Songz
3289,24 Hours,TeeFLii
3290,She Came To Give It To You,Usher
3291,I Won,Future
3292,Numb,August Alsina
3293,Pretty Hurts,Beyonce
3294,Seen It All,Jeezy
3295,I Mean It,G-Eazy
3296,"Touchin, Lovin",Trey Songz
3297,Get Her Back,Robin Thicke
3298,KK,Wiz Khalifa Feautring Project Pat
3299,Rich,Kirko Bangz
3300,Anaconda,Nicki Minaj
3301,Black Widow,Iggy Azalea
3302,Fancy,Iggy Azalea
3303,Don't Tell 'Em,Jeremih
3304,All Of Me,John Legend
3305,Happy,Pharrell Williams
3306,2 On,Tinashe
3307,Loyal,Chris Brown
3308,New Flame,Chris Brown
3309,Lifestyle,Rich Gang
3310,No Mediocre,T.I.
3311,Wiggle,Jason Derulo
3312,Hot Boy,Bob
3313,Studio,ScHoolboy Q
3314,We Dem Boyz,Wiz Khalifa
3315,Pills N Potions,Nicki Minaj
3316,0 To 100 / The Catch Up,Drake
3317,Believe Me,Lil Wayne
3318,Or Nah,Ty Dolla $ign
3319,No Flex Zone,Rae Sremmurd
3320,Fight Night,Migos
3321,Main Chick,Kid Ink
3322,Work,Iggy Azalea
3323,Love Never Felt So Good,Michael Jackson
3324,About The Money,T.I.
3325,Hookah,Tyga
3326,Good Kisser,Usher
3327,Shell Shocked,"Juicy J, Wiz Khalifa"
3328,Come Get It Bae,Pharrell Williams
3329,Foreign,Trey Songz
3330,Walk Thru,Rich Homie Quan
3331,24 Hours,TeeFLii
3332,Hold You Down,DJ Khaled
3333,Promises,Wiz Khalifa
3334,KK,Wiz Khalifa Feautring Project Pat
3335,Seen It All,Jeezy
3336,2AM.,Adrian Marcel
3337,She Twerkin,Ca$h Out
3338,You And Your Friends,Wiz Khalifa
3339,You & I (Nobody In The World),John Legend
3340,So High,Wiz Khalifa
3341,I Mean It,G-Eazy
3342,"Touchin, Lovin",Trey Songz
3343,***Flawless,Beyonce
3344,SmartPhones,Trey Songz
3345,Low,Juicy J
3346,Handsome And Wealthy,Migos
3347,She Came To Give It To You,Usher
3348,Numb,August Alsina
3349,Rich,Kirko Bangz
3350,Anaconda,Nicki Minaj
3351,Black Widow,Iggy Azalea
3352,Don't Tell 'Em,Jeremih
3353,Hot Boy,Bob
3354,Fancy,Iggy Azalea
3355,New Flame,Chris Brown
3356,Happy,Pharrell Williams
3357,Lifestyle,Rich Gang
3358,2 On,Tinashe
3359,0 To 100 / The Catch Up,Drake
3360,No Flex Zone,Rae Sremmurd
3361,No Mediocre,T.I.
3362,Studio,ScHoolboy Q
3363,Wiggle,Jason Derulo
3364,Believe Me,Lil Wayne
3365,About The Money,T.I.
3366,No Love,August Alsina
3367,"Touchin, Lovin",Trey Songz
3368,Fight Night,Migos
3369,Hold You Down,DJ Khaled
3370,24 Hours,TeeFLii
3371,***Flawless,Beyonce
3372,Pills N Potions,Nicki Minaj
3373,Hookah,Tyga
3374,Work,Iggy Azalea
3375,X,Chris Brown
3376,You And Your Friends,Wiz Khalifa
3377,Foreign,Trey Songz
3378,Seen It All,Jeezy
3379,Guts Over Fear,Eminem
3380,Handsome And Wealthy,Migos
3381,Good Kisser,Usher
3382,Body Language,Kid Ink
3383,Tuesday,I LOVE MAKONNEN
3384,Till It's Gone,YelaWolf
3385,Autumn Leaves,Chris Brown
