Title,Artist
Feeling Myself,Nicki Minaj Featuring Beyonce
Lifestyle,Rich Gang Featuring Young Thug & Rich Homie Quan
Try Me,DeJ Loaf
Anaconda,Nicki Minaj
"Touchin, Lovin",Trey Songz Featuring Nicki Minaj
Hold You Down,"DJ Khaled Featuring Chris Brown, August Alsina, Future & Jeremih"
New Flame,Chris Brown Featuring Usher & Rick Ross
Bed Of Lies,Nicki Minaj Featuring Skylar Grey
0 To 100 / The Catch Up,Drake
No Flex Zone,Rae Sremmurd
Soldier,Damien
G.D.F.R.,Flo Rida Featuring Sage The Gemini & Lookas
She Knows,Ne-Yo Featuring Juicy J
Often,The Weeknd
Get On Your Knees,Nicki Minaj Featuring Ariana Grande
Apparently,J. Cole
Body Language,Kid Ink Featuring Usher & Tinashe
No Love,August Alsina
Wet Dreamz,J. Cole
No Role Modelz,J. Cole
i,Kendrick Lamar
The Body,Wale Featuring Jeremih
Not For Long,B.o.B Featuring Trey Songz
Bob,Bitch'
G.O.M.D.,J. Cole
I Lied,Nicki Minaj
All Things Go,Nicki Minaj
Post To Be,Omarion Featuring Chris Brown & Jhene Aiko
Let Me Know,Tamar Braxton Featuring Future
The Crying Game,Nicki Minaj
Fire Squad,J. Cole
Really Love,D'Angelo And The Vanguard
Favorite,Nicki Minaj Featuring Jeremih
Throw Sum Mo,Rae Sremmurd Featuring Nicki Minaj & Young Thug
A Tale Of 2 Citiez,J. Cole
Shell Shocked,"Juicy J, Wiz Khalifa & Ty Dolla $ign Featuring Kill The Noise & Madsonik"
Buy A Heart,Nicki Minaj Featuring Meek Mill
Made Me,Snootie Wild Featuring K Camp
U Guessed It,OG Maco Featuring 2 Chainz
I Don't F**k With You,Big Sean Featuring E-40
I Don't Mind,Usher Featuring Juicy J
Only,"Nicki Minaj Featuring Drake, Lil Wayne & Chris Brown"
7/11,Beyonce
No Type,Rae Sremmurd
CoCo,O.T. Genasis
Tuesday,I LOVE MAKONNEN Featuring Drake
Earned It (Fifty Shades Of Grey),The Weeknd
G.D.F.R.,Flo Rida Featuring Sage The Gemini & Lookas
She Knows,Ne-Yo Featuring Juicy J
Hot Boy,Bob
FourFiveSeconds,Rihanna & Kanye West & Paul McCartney
Try Me,DeJ Loaf
Feeling Myself,Nicki Minaj Featuring Beyonce
Often,The Weeknd
Anaconda,Nicki Minaj
Ayo,Chris Brown & Tyga
Hold You Down,"DJ Khaled Featuring Chris Brown, August Alsina, Future & Jeremih"
Apparently,J. Cole
Truffle Butter,Nicki Minaj Featuring Drake & Lil Wayne
Beg For It,Iggy Azalea Featuring M0
Throw Sum Mo,Rae Sremmurd Featuring Nicki Minaj & Young Thug
Trap Queen,Fetty Wap
Body Language,Kid Ink Featuring Usher & Tinashe
Post To Be,Omarion Featuring Chris Brown & Jhene Aiko
Not For Long,B.o.B Featuring Trey Songz
The Body,Wale Featuring Jeremih
Somebody,Natalie La Rose Featuring Jeremih
Slow Motion,Trey Songz
No Love,August Alsina
Only One,Kanye West Featuring Paul McCartney
No Role Modelz,J. Cole
Let Me Know,Tamar Braxton Featuring Future
Bed Of Lies,Nicki Minaj Featuring Skylar Grey
I Don't Get Tired (#IDGT),Kevin Gates Featuring August Alsina
Like That,Jack & Jack Featuring Skate
Sober,Childish Gambino
Glory,Common & John Legend
Wet Dreamz,J. Cole
Love 'Em All,K. Michelle
U Guessed It,OG Maco Featuring 2 Chainz
i,Kendrick Lamar
Detroit Vs. Everybody,"Eminem, Royce Da 5'9"", Big Sean, Danny Brown, DeJ Loaf & Trick Trick"
Bob,Bitch'
Good Lovin,Ludacris Featuring Miguel
Hotel,Kid Ink Featuring Chris Brown
Up Like Trump,Rae Sremmurd
G.O.M.D.,J. Cole
Get On Your Knees,Nicki Minaj Featuring Ariana Grande
DnF,P Reign Featuring Drake & Future
FourFiveSeconds,Rihanna & Kanye West & Paul McCartney
Earned It (Fifty Shades Of Grey),The Weeknd
I Don't Mind,Usher Featuring Juicy J
Only,"Nicki Minaj Featuring Drake, Lil Wayne & Chris Brown"
Truffle Butter,Nicki Minaj Featuring Drake & Lil Wayne
She Knows,Ne-Yo Featuring Juicy J
I Don't F**k With You,Big Sean Featuring E-40
7/11,Beyonce
Energy,Drake
Somebody,Natalie La Rose Featuring Jeremih
G.D.F.R.,Flo Rida Featuring Sage The Gemini & Lookas
Ayo,Chris Brown & Tyga
Trap Queen,Fetty Wap
CoCo,O.T. Genasis
No Type,Rae Sremmurd
Tuesday,I LOVE MAKONNEN Featuring Drake
Legend,Drake
Post To Be,Omarion Featuring Chris Brown & Jhene Aiko
10 Bands,Drake
Apparently,J. Cole
Feeling Myself,Nicki Minaj Featuring Beyonce
Blessings,Big Sean Featuring Drake
Know Yourself,Drake
Only One,Kanye West Featuring Paul McCartney
Throw Sum Mo,Rae Sremmurd Featuring Nicki Minaj & Young Thug
No Tellin,Drake
Preach,Drake Featuring PARTYNEXTDOOR
6 God,Drake
Used To,Drake Featuring Lil Wayne
Try Me,DeJ Loaf
The Body,Wale Featuring Jeremih
Now & Forever,Drake
Slow Motion,Trey Songz
6 Man,Drake
Not For Long,B.o.B Featuring Trey Songz
Glory,Common & John Legend
Go Hard Or Go Home,Wiz Khalifa & Iggy Azalea
Jungle,Drake
Star67,Drake
Madonna,Drake
I Bet,Ciara
Company,Drake Featuring Travi$ Scott
Wednesday Night Interlude,Drake Featuring PARTYNEXTDOOR
One Man Can Change The World,Big Sean Featuring Kanye West & John Legend
6PM In New York,Drake
Where You Belong,The Weeknd
No Role Modelz,J. Cole
The Blacker The Berry,Kendrick Lamar
You & The 6,Drake
Beg For It,Iggy Azalea Featuring M0
FourFiveSeconds,Rihanna & Kanye West & Paul McCartney
Earned It (Fifty Shades Of Grey),The Weeknd
Trap Queen,Fetty Wap
G.D.F.R.,Flo Rida Featuring Sage The Gemini & Lookas
Somebody,Natalie La Rose Featuring Jeremih
Truffle Butter,Nicki Minaj Featuring Drake & Lil Wayne
I Don't Mind,Usher Featuring Juicy J
Ayo,Chris Brown & Tyga
Only,"Nicki Minaj Featuring Drake, Lil Wayne & Chris Brown"
Post To Be,Omarion Featuring Chris Brown & Jhene Aiko
Blessings,Big Sean Featuring Drake
I Don't F**k With You,Big Sean Featuring E-40
She Knows,Ne-Yo Featuring Juicy J
7/11,Beyonce
No Type,Rae Sremmurd
Throw Sum Mo,Rae Sremmurd Featuring Nicki Minaj & Young Thug
Energy,Drake
All Day,"Kanye West Featuring Theophilus London, Allan Kingdom & Paul McCartney"
Know Yourself,Drake
Slow Motion,Trey Songz
I Bet,Ciara
King Kunta,Kendrick Lamar
Legend,Drake
CoCo,O.T. Genasis
The Blacker The Berry,Kendrick Lamar
Watch Me,Silento
Feeling Myself,Nicki Minaj Featuring Beyonce
Apparently,J. Cole
10 Bands,Drake
See You Again,Wiz Khalifa Featuring Charlie Puth
Alright,Kendrick Lamar
You're So Beautiful,Empire Cast Featuring Jussie Smollett & Yazz
Wesley's Theory,Kendrick Lamar Featuring George Clinton & Thundercat
These Walls,"Kendrick Lamar Featuring Bilal, Anna Wise & Thundercat"
Institutionalized,"Kendrick Lamar Featuring Bilal, Anna Wise & Snoop Dogg"
Conqueror,Empire Cast Featuring Estelle & Jussie Smollett
u,Kendrick Lamar
Hood Politics,Kendrick Lamar
I Don't Get Tired (#IDGT),Kevin Gates Featuring August Alsina
How Much A Dollar Cost,Kendrick Lamar Featuring James Fauntleroy & Ronald Isley
What Is Love,Empire Cast Featuring V. Bozeman
Good Lovin,Ludacris Featuring Miguel
Good Enough,Empire Cast Featuring Jussie Smollett
For Free? (Interlude),Kendrick Lamar
Momma,Kendrick Lamar
Drip Drop,Empire Cast Featuring Yazz & Serayah McNeill
Commas,Future
Nothing To Lose,Empire Cast Featuring Jussie Smollett
No Tellin,Drake
For Sale? (Interlude),Kendrick Lamar
See You Again,Wiz Khalifa Featuring Charlie Puth
Earned It (Fifty Shades Of Grey),The Weeknd
Trap Queen,Fetty Wap
G.D.F.R.,Flo Rida Featuring Sage The Gemini & Lookas
Somebody,Natalie La Rose Featuring Jeremih
Post To Be,Omarion Featuring Chris Brown & Jhene Aiko
FourFiveSeconds,Rihanna & Kanye West & Paul McCartney
B**** Better Have My Money,Rihanna
Truffle Butter,Nicki Minaj Featuring Drake & Lil Wayne
Blessings,Big Sean Featuring Drake
Ayo,Chris Brown & Tyga
Throw Sum Mo,Rae Sremmurd Featuring Nicki Minaj & Young Thug
Slow Motion,Trey Songz
Nasty Freestyle,T-Wayne
I Don't Mind,Usher Featuring Juicy J
Only,"Nicki Minaj Featuring Drake, Lil Wayne & Chris Brown"
Watch Me,Silento
Know Yourself,Drake
7/11,Beyonce
All Day,"Kanye West Featuring Theophilus London, Allan Kingdom & Paul McCartney"
I Bet,Ciara
Energy,Drake
King Kunta,Kendrick Lamar
Commas,Future
10 Bands,Drake
Trouble,Iggy Azalea Featuring Jennifer Hudson
Ride Out,"Kid Ink, Tyga, Wale, YG & Rich Homie Quan"
The Matrimony,Wale Featuring Usher
Legend,Drake
Feeling Myself,Nicki Minaj Featuring Beyonce
Be Real,Kid Ink Featuring DeJ Loaf
Flicka Da Wrist,Chedda Da Connect
I Don't Get Tired (#IDGT),Kevin Gates Featuring August Alsina
Flex (Ooh Ooh Ooh),Rich Homie Quan
Good Lovin,Ludacris Featuring Miguel
Best Friend,YelaWolf Featuring Eminem
Go Hard Or Go Home,Wiz Khalifa & Iggy Azalea
All Hands On Deck,Tinashe Featuring Iggy Azalea
Nasty,Bandit Gang Marco Featuring Dro
Lil Bit,K Camp
Apparently,J. Cole
Wet Dreamz,J. Cole
Planez,Jeremih Featuring J. Cole
One Time,Migos
No Role Modelz,J. Cole
That's My S**t,The-Dream Featuring T.I.
No Tellin,Drake
Classic Man,Jidenna Featuring Roman GianArthur
Peaches N Cream,Snoop Dogg Featuring Charlie Wilson
For Everybody,Juicy J Featuring Wiz Kalifah & R. City
See You Again,Wiz Khalifa Featuring Charlie Puth
Trap Queen,Fetty Wap
Earned It (Fifty Shades Of Grey),The Weeknd
Nasty Freestyle,T-Wayne
Post To Be,Omarion Featuring Chris Brown & Jhene Aiko
Somebody,Natalie La Rose Featuring Jeremih
G.D.F.R.,Flo Rida Featuring Sage The Gemini & Lookas
B**** Better Have My Money,Rihanna
Watch Me,Silento
Slow Motion,Trey Songz
Feeling Myself,Nicki Minaj Featuring Beyonce
Nasty,Bandit Gang Marco Featuring Dro
Flex (Ooh Ooh Ooh),Rich Homie Quan
Blessings,Big Sean Featuring Drake
Throw Sum Mo,Rae Sremmurd Featuring Nicki Minaj & Young Thug
Truffle Butter,Nicki Minaj Featuring Drake & Lil Wayne
Be Real,Kid Ink Featuring DeJ Loaf
Ayo,Chris Brown & Tyga
All Day,"Kanye West Featuring Theophilus London, Allan Kingdom & Paul McCartney"
Commas,Future
FourFiveSeconds,Rihanna & Kanye West & Paul McCartney
Classic Man,Jidenna Featuring Roman GianArthur
Wet Dreamz,J. Cole
The Matrimony,Wale Featuring Usher
Know Yourself,Drake
Energy,Drake
I Bet,Ciara
How Many Times,"DJ Khaled Featuring Chris Brown, Lil Wayne & Big Sean"
King Kunta,Kendrick Lamar
I Don't Get Tired (#IDGT),Kevin Gates Featuring August Alsina
Hood Go Crazy,Tech N9Ne Featuring 2 Chainz & B.o.B
Planez,Jeremih Featuring J. Cole
10 Bands,Drake
Flicka Da Wrist,Chedda Da Connect
Lil Bit,K Camp
Legend,Drake
All Hands On Deck,Tinashe Featuring Iggy Azalea
Check,Young Thug
Yoga,Janelle Monae & Jidenna
Come Get Her,Rae Sremmurd
This Could Be Us,Rae Sremmurd
One Time,Migos
Coffee,Miguel
Ride Out,"Kid Ink, Tyga, Wale, YG & Rich Homie Quan"
Monster,Meek Mill
You Changed Me,Jamie Foxx Featuring Chris Brown
Bright Fire,Koryn Hawthorne
Private Show,T.I. Featuring Chris Brown
Trouble,Iggy Azalea Featuring Jennifer Hudson
Me U & Hennessy,DeJ Loaf Featuring Lil Wayne
See You Again,Wiz Khalifa Featuring Charlie Puth
Trap Queen,Fetty Wap
Earned It (Fifty Shades Of Grey),The Weeknd
Watch Me,Silento
Post To Be,Omarion Featuring Chris Brown & Jhene Aiko
The Hills,The Weeknd
Nasty Freestyle,T-Wayne
Flex (Ooh Ooh Ooh),Rich Homie Quan
B**** Better Have My Money,Rihanna
Slow Motion,Trey Songz
Somebody,Natalie La Rose Featuring Jeremih
Be Real,Kid Ink Featuring DeJ Loaf
Blessings,Big Sean Featuring Drake
Classic Man,Jidenna Featuring Roman GianArthur
Commas,Future
Wet Dreamz,J. Cole
How Many Times,"DJ Khaled Featuring Chris Brown, Lil Wayne & Big Sean"
The Matrimony,Wale Featuring Usher
Planez,Jeremih Featuring J. Cole
Truffle Butter,Nicki Minaj Featuring Drake & Lil Wayne
Ayo,Chris Brown & Tyga
Energy,Drake
FourFiveSeconds,Rihanna & Kanye West & Paul McCartney
Feeling Myself,Nicki Minaj Featuring Beyonce
Know Yourself,Drake
This Could Be Us,Rae Sremmurd
Hood Go Crazy,Tech N9Ne Featuring 2 Chainz & B.o.B
Coffee,Miguel
Flicka Da Wrist,Chedda Da Connect
Nasty,Bandit Gang Marco Featuring Dro
Yoga,Janelle Monae & Jidenna
Check,Young Thug
All Hands On Deck,Tinashe Featuring Iggy Azalea
All Day,"Kanye West Featuring Theophilus London, Allan Kingdom & Paul McCartney"
Come Get Her,Rae Sremmurd
Everyday,A$AP Rocky Featuring Rod Stewart x Miguel x Mark Ronson
Legend,Drake
You Changed Me,Jamie Foxx Featuring Chris Brown
10 Bands,Drake
Lil Bit,K Camp
Million,Tink
King Kunta,Kendrick Lamar
Private Show,T.I. Featuring Chris Brown
One Man Can Change The World,Big Sean Featuring Kanye West & John Legend
L$D,A$AP Rocky
Phenomenal,Eminem
Like Me,Lil Durk Featuring Jeremih
Choices (Yup),E-40
Electric Body,A$AP Rocky Featuring ScHoolboy Q
Bitches N Marijuana,Chris Brown & Tyga Featuring ScHoolboy Q
Can't Feel My Face,The Weeknd
See You Again,Wiz Khalifa Featuring Charlie Puth
Watch Me,Silento
Trap Queen,Fetty Wap
The Hills,The Weeknd
679,Fetty Wap Featuring Remy Boyz
Post To Be,Omarion Featuring Chris Brown & Jhene Aiko
Earned It (Fifty Shades Of Grey),The Weeknd
B**** Better Have My Money,Rihanna
Classic Man,Jidenna Featuring Roman GianArthur
All Eyes On You,Meek Mill Featuring Chris Brown & Nicki Minaj
Flex (Ooh Ooh Ooh),Rich Homie Quan
Nasty Freestyle,T-Wayne
Slow Motion,Trey Songz
Be Real,Kid Ink Featuring DeJ Loaf
R.I.C.O.,Meek Mill Featuring Drake
Blessings,Big Sean Featuring Drake
Planez,Jeremih Featuring J. Cole
This Could Be Us,Rae Sremmurd
Commas,Future
The Matrimony,Wale Featuring Usher
How Many Times,"DJ Khaled Featuring Chris Brown, Lil Wayne & Big Sean"
Kings Never Die,Eminem Featuring Gwen Stefani
Yoga,Janelle Monae & Jidenna
My Way,Fetty Wap Featuring Monty
Alright,Kendrick Lamar
Lord Knows,Meek Mill
Jump Out The Face,Meek Mill Featuring Future
Hood Go Crazy,Tech N9Ne Featuring 2 Chainz & B.o.B
One Man Can Change The World,Big Sean Featuring Kanye West & John Legend
Bad For You,Meek Mill Featuring Nicki Minaj
Shame,Tyrese
Around The World,Natalie La Rose Featuring Fetty Wap
Check,Young Thug
Coffee,Miguel
Come Get Her,Rae Sremmurd
I Know,Big Sean Featuring Jhene Aiko
Million,Tink
Play No Games,Big Sean Featuring Chris Brown & Ty Dolla $ign
Pullin Up,Meek Mill Featuring The Weeknd
No Sleeep,Janet Featuring J. Cole
Check,Meek Mill
Choices (Yup),E-40
Like Me,Lil Durk Featuring Jeremih
King Kunta,Kendrick Lamar
Flicka Da Wrist,Chedda Da Connect
Comfortable,K Camp
I Got The Juice,Meek Mill
Liquor,Chris Brown
Nasty,Bandit Gang Marco Featuring Dro
Can't Feel My Face,The Weeknd
Watch Me,Silento
The Hills,The Weeknd
679,Fetty Wap Featuring Remy Boyz
Trap Queen,Fetty Wap
My Way,Fetty Wap Featuring Monty
See You Again,Wiz Khalifa Featuring Charlie Puth
Classic Man,Jidenna Featuring Roman GianArthur
Post To Be,Omarion Featuring Chris Brown & Jhene Aiko
Flex (Ooh Ooh Ooh),Rich Homie Quan
Hotline Bling,Drake
Back To Back,Drake
Straight Outta Compton,N.W.A
Again,Fetty Wap
Hit The Quan,iLoveMemphis
B**** Better Have My Money,Rihanna
All Eyes On You,Meek Mill Featuring Chris Brown & Nicki Minaj
Boyz-N-The Hood,Eazy-E
Planez,Jeremih Featuring J. Cole
Nasty Freestyle,T-Wayne
This Could Be Us,Rae Sremmurd
Be Real,Kid Ink Featuring DeJ Loaf
Comfortable,K Camp
Energy,Drake
F**k Tha Police,N.W.A
R.I.C.O.,Meek Mill Featuring Drake
Where Ya At,Future Featuring Drake
The Fix,Nelly Featuring Jeremih
One Man Can Change The World,Big Sean Featuring Kanye West & John Legend
Alright,Kendrick Lamar
100,The Game Featuring Drake
How Many Times,"DJ Khaled Featuring Chris Brown, Lil Wayne & Big Sean"
About You,Trey Songz
Liquor,Chris Brown
Come Get Her,Rae Sremmurd
Yoga,Janelle Monae & Jidenna
Coffee,Miguel
Right Hand,Drake
Back Up,DeJ Loaf Featuring Big Sean
Blow A Bag,Future
Trap N****s,Future
Don't,Bryson Tiller
No Sleeep,Janet Featuring J. Cole
Around The World,Natalie La Rose Featuring Fetty Wap
Nothing But Trouble (Instagram Models),Lil Wayne & Charlie Puth
Back Together,Robin Thicke Featuring Nicki Minaj
White Iverson,Post Malone
9 Shots,50 Cent
Thought It Was A Drought,Future
Real Sisters,Future
The Hills,The Weeknd
Can't Feel My Face,The Weeknd
Watch Me,Silento
679,Fetty Wap Featuring Remy Boyz
Hotline Bling,Drake
My Way,Fetty Wap Featuring Monty
Downtown,"Macklemore & Ryan Lewis Featuring Eric Nally, Melle Mel, Kool Moe Dee & Grandmaster Caz"
Trap Queen,Fetty Wap
Hit The Quan,iLoveMemphis
See You Again,Wiz Khalifa Featuring Charlie Puth
All Eyes On You,Meek Mill Featuring Chris Brown & Nicki Minaj
Flex (Ooh Ooh Ooh),Rich Homie Quan
Back To Back,Drake
Classic Man,Jidenna Featuring Roman GianArthur
Where Ya At,Future Featuring Drake
Again,Fetty Wap
B**** Better Have My Money,Rihanna
Planez,Jeremih Featuring J. Cole
Comfortable,K Camp
This Could Be Us,Rae Sremmurd
Right Hand,Drake
Nasty Freestyle,T-Wayne
White Iverson,Post Malone
Antidote,Travis Scott
Acquainted,The Weeknd
Liquor,Chris Brown
Tell Your Friends,The Weeknd
Alright,Kendrick Lamar
About You,Trey Songz
R.I.C.O.,Meek Mill Featuring Drake
Blase,Ty Dolla $ign Featuring Future & Rae Sremmurd
Nothing But Trouble (Instagram Models),Lil Wayne & Charlie Puth
100,The Game Featuring Drake
Prisoner,The Weeknd Featuring Lana Del Rey
Dark Times,The Weeknd Featuring Ed Sheeran
Come Get Her,Rae Sremmurd
Back Up,DeJ Loaf Featuring Big Sean
Real Life,The Weeknd
Don't,Bryson Tiller
One Man Can Change The World,Big Sean Featuring Kanye West & John Legend
The Fix,Nelly Featuring Jeremih
Shameless,The Weeknd
Blow A Bag,Future
Trap N****s,Future
Thought It Was A Drought,Future
Losers,The Weeknd Featuring Labrinth
No Sleeep,Janet Featuring J. Cole
How Many Times,"DJ Khaled Featuring Chris Brown, Lil Wayne & Big Sean"
Real Sisters,Future
Angel,The Weeknd
The Hills,The Weeknd
Hotline Bling,Drake
679,Fetty Wap Featuring Remy Boyz
Can't Feel My Face,The Weeknd
Watch Me,Silento
Jumpman,Drake & Future
Downtown,"Macklemore & Ryan Lewis Featuring Eric Nally, Melle Mel, Kool Moe Dee & Grandmaster Caz"
Here,Alessia Cara
Hit The Quan,iLoveMemphis
Trap Queen,Fetty Wap
My Way,Fetty Wap Featuring Monty
Where Ya At,Future Featuring Drake
Antidote,Travis Scott
Back To Back,Drake
Again,Fetty Wap
All Eyes On You,Meek Mill Featuring Chris Brown & Nicki Minaj
White Iverson,Post Malone
Big Rings,Drake & Future
Come Get Her,Rae Sremmurd
Liquor,Chris Brown
Back Up,DeJ Loaf Featuring Big Sean
Comfortable,K Camp
Don't,Bryson Tiller
Diamonds Dancing,Drake & Future
Right Hand,Drake
RGF Island,Fetty Wap
Blase,Ty Dolla $ign Featuring Future & Rae Sremmurd
The Fix,Nelly Featuring Jeremih
Digital Dash,Drake & Future
Scholarships,Drake & Future
Nothing But Trouble (Instagram Models),Lil Wayne & Charlie Puth
100,The Game Featuring Drake
Say It,Tory Lanez
Live From The Gutter,Drake & Future
I'm The Plug,Drake & Future
$ave Dat Money,Lil Dicky Featuring Fetty Wap & Rich Homie Quan
Jugg,Fetty Wap Featuring Monty
Change Locations,Drake & Future
R.I.C.O.,Meek Mill Featuring Drake
Jersey,Future
Plastic Bag,Drake & Future
Play No Games,Big Sean Featuring Chris Brown & Ty Dolla $ign
Tell Your Friends,The Weeknd
I'm Up,Omarion Featuring Kid Ink & French Montana
Acquainted,The Weeknd
"Me, Myself & I",G-Eazy x Bebe Rexha
Hey There,DeJ Loaf Featuring Future
Exchange,Bryson Tiller
30 For 30 Freestyle,Drake
About You,Trey Songz
Hotline Bling,Drake
The Hills,The Weeknd
679,Fetty Wap Featuring Remy Boyz
Here,Alessia Cara
Jumpman,Drake & Future
Can't Feel My Face,The Weeknd
Watch Me,Silento
WTF (Where They From),Missy Elliott Featuring Pharrell Williams
Antidote,Travis Scott
Hit The Quan,iLoveMemphis
White Iverson,Post Malone
Where Ya At,Future Featuring Drake
Don't,Bryson Tiller
My Way,Fetty Wap Featuring Monty
Again,Fetty Wap
Say It,Tory Lanez
Back Up,DeJ Loaf Featuring Big Sean
Downtown,"Macklemore & Ryan Lewis Featuring Eric Nally, Melle Mel, Kool Moe Dee & Grandmaster Caz"
Do It Like Me,DLOW
Blase,Ty Dolla $ign Featuring Future & Rae Sremmurd
Back To Back,Drake
All Eyes On You,Meek Mill Featuring Chris Brown & Nicki Minaj
The Fix,Nelly Featuring Jeremih
Big Rings,Drake & Future
Exchange,Bryson Tiller
Liquor,Chris Brown
In The Night,The Weeknd
"Me, Myself & I",G-Eazy x Bebe Rexha
Right Hand,Drake
RGF Island,Fetty Wap
Comfortable,K Camp
Diamonds Dancing,Drake & Future
Play No Games,Big Sean Featuring Chris Brown & Ty Dolla $ign
Drink You Away,Justin Timberlake
Stick Talk,Future
Sorry,Rick Ross Featuring Chris Brown
$ave Dat Money,Lil Dicky Featuring Fetty Wap & Rich Homie Quan
Jugg,Fetty Wap Featuring Monty
Down In The DM,Yo Gotti Featuring Nicki Minaj
Scholarships,Drake & Future
Digital Dash,Drake & Future
100,The Game Featuring Drake
Acquainted,The Weeknd
Fade Away,Logic
Order More,G-Eazy Featuring Starrah
Thought It Was A Drought,Future
Player,Tinashe Featuring Chris Brown
I'm The Plug,Drake & Future
Live From The Gutter,Drake & Future
I Am The Greatest,Logic
The Monster,Eminem Featuring Rihanna
Drunk In Love,Beyonce Featuring Jay Z
"Hold On, We're Going Home",Drake Featuring Majid Jordan
White Walls,Macklemore & Ryan Lewis Featuring ScHoolboy Q & Hollis
23,"Mike WiLL Made-It Featuring Miley Cyrus, Wiz Khalifa & Juicy J"
My Hitta,YG Featuring Jeezy & Rich Homie Quan
Blurred Lines,Robin Thicke Featuring T.I. + Pharrell
Holy Grail,Jay Z Featuring Justin Timberlake
Show Me,Kid Ink Featuring Chris Brown
Love More,Chris Brown Featuring Nicki Minaj
Gas Pedal,Sage The Gemini Featuring IamSu!
It Won't Stop,Sevyn Streeter Featuring Chris Brown
All Me,Drake Featuring 2 Chainz & Big Sean
Rap God,Eminem
I Have Nothing,Tessanne Chin
All Of Me,John Legend
HeadBand,B.o.B Featuring 2 Chainz
Tom Ford,JAY-Z
XO,Beyonce
The Language,Drake
I Luv This Sh*t,August Alsina Featuring Trinidad James
TKO,Justin Timberlake
Red Nose,Sage The Gemini
Berzerk,Eminem
Up Down (Do This All Day),T-Pain Featuring B.o.B
Bound 2,Kanye West
Honest,Future
Old School Love,Lupe Fiasco Featuring Ed Sheeran
Worst Behavior,Drake
Survival,Eminem
